title,originaltitle,tmdbid,imdbid,isadult,runtime,budget,revenue,votecount,voteaverage,originallanguage,releasedate
The Recruit,The Recruit,1647,tt0292506,false,115,46000000,101191884,1437,6.334,en,2003-01-31
Bill & Ted\'s Excellent Adventure,Bill & Ted\'s Excellent Adventure,1648,tt0096928,false,90,10000000,40485039,1461,6.873,en,1989-02-17
Bill & Ted\'s Bogus Journey,Bill & Ted\'s Bogus Journey,1649,tt0101452,false,93,0,0,973,6.302,en,1991-07-19
Haytabo,Haytabo,1650,tt0263329,false,75,0,0,4,6.2,de,1971-01-01
Mississippi Mermaid,La Sirène du Mississipi,1651,tt0064990,false,123,1600000,7356000,155,6.6,fr,1969-06-18
00 Schneider - Jagd auf Nihil Baxter,00 Schneider - Jagd auf Nihil Baxter,1652,tt0109000,false,92,0,0,43,6.5,de,1994-12-21
The Motorcycle Diaries,Diarios de motocicleta,1653,tt0318462,false,126,0,57663224,1047,7.424,es,2004-02-06
The Dirty Dozen,The Dirty Dozen,1654,tt0061578,false,150,5400000,45300000,940,7.626,en,1967-06-15
Praxis Dr. Hasenbein,Praxis Dr. Hasenbein,1655,tt0119932,false,97,0,0,23,6.3,de,1997-01-30
The Legend of Zorro,The Legend of Zorro,1656,tt0386140,false,129,75000000,142400065,2470,6.111,en,2005-10-24
2 or 3 Things I Know About Him,"2 oder 3 Dinge, die ich von ihm weiß",1658,tt0466634,false,85,0,0,7,6.6,de,2005-04-07
Texas - Doc Snyder hält die Welt in Atem,Texas - Doc Snyder hält die Welt in Atem,1659,tt0108317,false,89,0,0,34,6.1,de,1993-01-01
Small Change,L\'Argent de poche,1660,tt0074152,false,104,0,0,109,7.211,fr,1976-03-17
Gigantic,Absolute Giganten,1661,tt0177507,false,80,0,0,70,7.7,de,1999-09-30
State of Grace,State of Grace,1662,tt0100685,false,135,0,0,246,7,en,1990-09-14
The Squeaker,Edgar Wallace - Der Zinker,1663,tt0057718,false,89,0,0,25,6.3,de,1963-04-26
Last Days,Last Days,1665,tt0403217,false,97,0,1928985,294,5.58,en,2005-06-12
The Bridge,The Bridge,1666,tt0799954,false,93,25000,179780,178,6.801,en,2006-10-27
March of the Penguins,La Marche de l\'empereur,1667,tt0428803,false,80,3300000,127392239,946,7.014,fr,2005-01-26
The Hunt for Red October,The Hunt for Red October,1669,tt0099810,false,135,30000000,200512643,2659,7.386,en,1990-03-02
The Monster of Blackwood Castle,Edgar Wallace - Der Hund von Blackwood Castle,1670,tt0061795,false,92,0,0,20,6.5,de,1968-01-18
The Professional,Le Professionnel,1672,tt0082949,false,108,0,0,392,7.3,fr,1981-10-21
Comanche Station,Comanche Station,1673,tt0053729,false,73,0,0,77,6.6,en,1960-03-01
Day for Night,La Nuit américaine,1675,tt0070460,false,116,700000,850000,482,7.9,fr,1973-05-24
Will Penny,Will Penny,1676,tt0063811,false,110,0,0,70,6.5,en,1967-12-19
Ray,Ray,1677,tt0350258,false,152,40000000,124731534,1581,7.441,en,2004-10-29
Godzilla,ゴジラ,1678,tt0047034,false,96,900000,2250000,678,7.617,ja,1954-11-03
Godzilla Raids Again,ゴジラの逆襲,1679,tt0048127,false,82,800000,1952653,177,6.1,ja,1955-04-24
King Kong vs. Godzilla,キングコング対ゴジラ,1680,tt13364334,false,97,0,12550000,224,6.8,ja,1962-08-11
Mothra vs. Godzilla,モスラ対ゴジラ,1682,tt0058379,false,89,0,10000000,204,7.1,ja,1964-04-29
The Reaping,The Reaping,1683,tt0444682,false,99,40000000,62771059,670,5.673,en,2007-04-05
Prinzessinnenbad,Prinzessinnenbad,1684,tt0949502,false,92,0,0,9,6.3,en,2007-05-31
Beneath the Planet of the Apes,Beneath the Planet of the Apes,1685,tt0065462,false,95,3000000,18999718,991,6.214,en,1970-04-23
Chelsea Girls,Chelsea Girls,1686,tt0061465,false,210,3000,0,25,5.7,en,1966-09-01
Escape from the Planet of the Apes,Escape from the Planet of the Apes,1687,tt0067065,false,98,2500000,12348905,795,6.323,en,1971-05-20
Conquest of the Planet of the Apes,Conquest of the Planet of the Apes,1688,tt0068408,false,88,1700000,9700000,706,6.144,en,1972-06-29
Little Buddha,Little Buddha,1689,tt0107426,false,140,35000000,4858139,333,6.3,en,1993-12-01
Hostel,Hostel,1690,tt0450278,false,94,4800000,81979826,2992,5.922,en,2005-09-17
Hostel: Part II,Hostel: Part II,1691,tt0498353,false,93,10200000,35728183,1617,5.822,en,2007-06-08
Monster Man,Monster Man,1693,tt0365513,false,95,0,0,68,5.993,en,2003-07-30
Re-Animator,Re-Animator,1694,tt0089885,false,86,900000,2023414,1032,7.038,en,1985-10-18
The Devil\'s Rejects,The Devil\'s Rejects,1696,tt0395584,false,107,7000000,20901859,1129,6.773,en,2005-07-22
Grave Decisions,Wer früher stirbt ist länger tot,1697,tt0780180,false,105,0,0,76,7.1,de,2006-08-17
Anatomy,Anatomie,1698,tt0187696,false,103,0,0,224,6.076,de,2000-02-03
Anatomy 2,Anatomie 2,1699,tt0312358,false,101,0,0,92,5.701,de,2003-11-23
Misery,Misery,1700,tt0100157,false,107,20000000,61276872,3739,7.747,en,1990-11-30
Con Air,Con Air,1701,tt0118880,false,116,75000000,224012234,3378,6.705,en,1997-06-05
Death Machine,Death Machine,1702,tt0109575,false,117,0,1422749,85,5.7,en,1994-12-23
Battle for the Planet of the Apes,Battle for the Planet of the Apes,1705,tt0069768,false,93,1700000,8844595,697,5.725,en,1973-06-15
Copycat,Copycat,1710,tt0112722,false,124,20000000,32000000,745,6.511,en,1995-05-03
No Code of Conduct,No Code of Conduct,1711,tt0131502,false,93,12000000,0,19,6.184,en,1999-03-19
Giant,Giant,1712,tt0049261,false,201,5400000,32855818,530,7.6,en,1956-11-08
Jungle Fever,Jungle Fever,1713,tt0102175,false,132,14000000,32482682,230,6.4,en,1991-06-07
Fahrenheit 451,Fahrenheit 451,1714,tt0060390,false,113,1500000,2000000,753,7.182,en,1966-09-07
The Cider House Rules,The Cider House Rules,1715,tt0124315,false,126,24000000,88545092,925,6.992,en,1999-12-17
The Last Metro,Le Dernier Métro,1716,tt0080610,false,131,0,0,378,7.262,fr,1980-09-17
All the King\'s Men,All the King\'s Men,1717,tt0405676,false,125,55000000,9450897,239,5.8,en,2006-09-10
Santa Fe Trail,Santa Fe Trail,1718,tt0033021,false,110,0,0,32,5.9,en,1940-12-20
The Soft Skin,La Peau douce,1719,tt0058458,false,119,0,0,156,7.199,fr,1964-04-20
Noi the Albino,Nói albínói,1720,tt0351461,false,90,0,0,80,6.85,is,2003-02-28
All the Way Boys,...più forte ragazzi!,1721,tt0069095,false,106,0,0,307,6.8,it,1972-12-22
Captain Corelli\'s Mandolin,Captain Corelli\'s Mandolin,1722,tt0238112,false,131,57000000,62112895,435,5.9,en,2001-04-18
The Front,The Front,1723,tt0074554,false,95,0,0,120,6.992,en,1976-09-17
The Incredible Hulk,The Incredible Hulk,1724,tt0800080,false,114,150000000,163712074,10046,6.204,en,2008-06-12
West Side Story,West Side Story,1725,tt0055614,false,152,6000000,43656822,1515,7.31,en,1961-12-13
Iron Man,Iron Man,1726,tt0371746,false,126,140000000,585174222,23171,7.6,en,2008-04-30
Bird on a Wire,Bird on a Wire,1727,tt0099141,false,110,20000000,138700000,735,6.175,en,1990-05-18
The Forbidden Kingdom,The Forbidden Kingdom,1729,tt0865556,false,104,55000000,127906624,1388,6.594,en,2008-04-18
Inland Empire,Inland Empire,1730,tt0460829,false,180,0,4045770,856,7.084,en,2006-09-06
Helen,Helen,1731,tt1012729,false,120,8000000,34820,47,6.7,en,2009-01-16
The Prisoner of Zenda,The Prisoner of Zenda,1732,tt0079753,false,108,0,0,26,5.9,en,1979-08-17
The Mummy Returns,The Mummy Returns,1734,tt0209163,false,130,98000000,443280904,5861,6.321,en,2001-05-04
The Mummy: Tomb of the Dragon Emperor,The Mummy: Tomb of the Dragon Emperor,1735,tt0859163,false,112,145000000,403449830,3777,5.441,en,2008-07-01
Shoppen,Shoppen,1736,tt0805613,false,91,0,0,24,5.8,de,2007-05-02
Next,Next,1738,tt0435705,false,96,70000000,76066841,2476,6.027,en,2007-04-25
Weißer Holunder,Weißer Holunder,1739,tt0051185,false,85,0,0,2,6,de,1957-08-29
Naked,Nackt,1740,tt0300237,false,100,0,0,26,5,de,2002-09-02
Michael Collins,Michael Collins,1770,tt0117039,false,132,25000000,16900000,365,6.9,en,1996-10-25
Captain America: The First Avenger,Captain America: The First Avenger,1771,tt0458339,false,124,140000000,370569774,18942,6.986,en,2011-07-22
City of Hope,City of Hope,1772,tt0101588,false,129,0,0,23,7,en,1991-10-11
American Madness,American Madness,1773,tt0022626,false,73,0,0,27,7.3,en,1932-08-15
The Big One,The Big One,1774,tt0124295,false,91,0,720074,66,6.8,en,1997-09-06
Canadian Bacon,Canadian Bacon,1775,tt0109370,false,91,11000000,178104,168,5.8,en,1995-06-08
Jesus Camp,Jesus Camp,1776,tt0486358,false,84,0,1013596,297,7,en,2006-09-15
Fahrenheit 9/11,Fahrenheit 9/11,1777,tt0361596,false,123,6000000,222446882,1169,7.11,en,2004-06-25
The Backyard,The Backyard,1778,tt0309326,false,80,0,0,7,7.7,en,2002-03-08
Roger & Me,Roger & Me,1779,tt0098213,false,91,160000,6706368,244,7.213,en,1989-09-01
An Inconvenient Truth,An Inconvenient Truth,1781,tt0497116,false,100,1000000,46243000,712,7.015,en,2006-05-24
Afterwards,Afterwards,1782,tt0940580,false,107,15400000,0,99,5.402,en,2008-10-01
To End All Wars,To End All Wars,1783,tt0243609,false,108,14000000,0,130,6.481,en,2001-09-02
May Fools,Milou en Mai,1785,tt0097884,false,107,0,0,66,6.856,fr,1990-01-24
Au Revoir les Enfants,Au revoir les enfants,1786,tt0092593,false,105,0,0,507,7.504,fr,1987-10-07
Les Biches,Les Biches,1787,tt0062728,false,100,0,0,46,6.1,fr,1968-03-22
Footloose,Footloose,1788,tt0087277,false,107,8200000,80035402,1659,6.651,en,1984-02-17
The Gazebo,The Gazebo,1789,tt0052837,false,100,0,0,17,7.3,en,1960-01-15
Heaven with a Gun,Heaven with a Gun,1790,tt0064409,false,98,0,0,13,5.2,en,1969-05-20
The Piano Teacher,La Pianiste,1791,tt0254686,false,131,3000000,9801375,835,7.338,fr,2001-09-05
Stuck on You,Stuck on You,1792,tt0338466,false,119,55000000,65784503,556,5.301,en,2003-12-10
Max Dugan Returns,Max Dugan Returns,1793,tt0085919,false,98,0,0,37,6.541,en,1983-03-25
La Cérémonie,La Cérémonie,1802,tt0112769,false,111,0,10882920,234,7.28,fr,1995-08-30
Angel,Angel,1803,tt0086896,false,89,3000000,0,68,6.066,en,1984-04-19
Elephant,Elephant,1807,tt0363589,false,81,3000000,10012022,1511,7.097,en,2003-09-20
Velvet Goldmine,Velvet Goldmine,1808,tt0120879,false,118,0,4313644,383,6.9,en,1998-10-23
The Rules of Attraction,The Rules of Attraction,1809,tt0292644,false,111,4000000,0,447,6.167,en,2002-10-11
Viva Zapata!,Viva Zapata!,1810,tt0045296,false,113,0,0,168,7.009,en,1952-02-07
Nowhere,Nowhere,1811,tt0119809,false,78,0,27354,115,6.9,en,1997-05-09
Trick,Trick,1812,tt0162710,false,89,450000,2049595,80,7.1,en,1999-07-23
The Devil\'s Advocate,The Devil\'s Advocate,1813,tt0118971,false,144,57000000,152944660,4830,7.44,en,1997-10-17
Schröders wunderbare Welt,Schröders wunderbare Welt,1814,tt0496566,false,114,0,0,0,0,de,2006-11-17
The Big Sleep,The Big Sleep,1815,tt0077234,false,100,0,0,62,5.9,en,1978-03-13
A Chorus Line,A Chorus Line,1816,tt0088915,false,117,0,14202899,138,6.279,en,1985-12-10
Phone Booth,Phone Booth,1817,tt0183649,false,81,13000000,97837138,3054,6.837,en,2003-04-04
Shoot the Piano Player,Tirez sur le pianiste,1818,tt0054389,false,85,0,0,308,7.224,fr,1960-11-25
"You, Me and Dupree","You, Me and Dupree",1819,tt0463034,false,108,54000000,130628903,1154,5.592,en,2006-07-13
50 First Dates,50 First Dates,1824,tt0343660,false,99,75000000,196482882,6184,6.821,en,2004-02-13
Over the Top,Over the Top,1825,tt0093692,false,93,25000000,16057580,1335,6.32,en,1987-02-13
Russian Dolls,Les Poupées Russes,1826,tt0409184,false,129,13000000,23727301,552,6.659,fr,2005-06-15
The Story of Adele H.,L\'Histoire d\'Adèle H.,1829,tt0073114,false,96,0,763000,153,6.9,fr,1975-10-08
Lord of War,Lord of War,1830,tt0399295,false,122,50000000,72617068,3818,7.272,en,2005-09-16
The Next Best Thing,The Next Best Thing,1831,tt0156841,false,108,25000000,24362772,160,5.181,en,2000-03-03
Dogma,Dogma,1832,tt0120655,false,130,10000000,31429330,2058,6.897,en,1999-11-12
Rent,Rent,1833,tt0294870,false,135,40000000,31670620,484,6.829,en,2005-11-17
"Murder, My Sweet","Murder, My Sweet",1834,tt0037101,false,95,0,0,169,7.355,en,1944-12-14
"Farewell, My Lovely","Farewell, My Lovely",1835,tt0072973,false,95,2500000,2000000,105,6.619,en,1975-08-08
In My Skin,Dans ma peau,1836,tt0337961,false,93,0,31046,103,6.1,fr,2002-12-04
The Secret,Le Secret,1837,tt0227458,false,107,0,0,84,7.071,fr,2000-11-01
We Shall Overcome,Drømmen,1838,tt0425235,false,105,0,0,33,7.1,da,2006-03-24
Alias,Alias,1839,tt0220967,false,13,0,0,4,6,fr,1999-01-01
The Brasher Doubloon,The Brasher Doubloon,1840,tt0039217,false,72,0,0,19,5.8,en,1947-02-06
Lady in the Lake,Lady in the Lake,1841,tt0039545,false,105,0,0,68,6,en,1946-12-19
The Legend of Boggy Creek,The Legend of Boggy Creek,1842,tt0068837,false,87,160000,22000000,46,5.1,en,1972-08-01
Dig!,Dig!,1843,tt0388888,false,107,0,127067,48,7,en,2004-05-14
Entrapment,Entrapment,1844,tt0137494,false,112,66000000,212404396,1641,6.179,en,1999-04-29
2 Days in Paris,2 Days in Paris,1845,tt0841044,false,96,0,19776159,301,6.281,en,2007-02-09
Marlowe,Marlowe,1846,tt0064638,false,95,0,0,53,6.1,en,1969-09-19
The Long Goodbye,The Long Goodbye,1847,tt0070334,false,112,1700000,959000,433,7.491,en,1973-03-07
Poodle Springs,Poodle Springs,1848,tt0145400,false,92,0,0,14,5.5,en,1998-07-25
Nine Hours to Rama,Nine Hours to Rama,1849,tt0057362,false,119,0,0,7,6.143,en,1963-04-30
Man on the Moon,Man on the Moon,1850,tt0125664,false,118,82000000,47434430,1422,7.26,en,1999-12-22
The Amazing Captain Nemo,The Amazing Captain Nemo,1851,tt0077156,false,98,0,0,10,5.2,en,1978-03-08
World Trade Center,World Trade Center,1852,tt0469641,false,129,65000000,163247198,1396,6.1,en,2006-08-09
In the Realms of the Unreal,In the Realms of the Unreal,1853,tt0390123,false,81,0,0,34,7.2,en,2004-01-01
...But Johnny!,...aber Jonny!,1854,tt0069660,false,95,0,0,2,5.5,de,1973-05-01
Cervantes,Cervantes,1855,tt0060227,false,94,0,0,6,7.583,es,1967-11-02
The Transformers: The Movie,The Transformers: The Movie,1857,tt0092106,false,84,6000000,5849647,393,7.206,en,1986-08-08
Transformers,Transformers,1858,tt0418279,false,143,150000000,709709780,9541,6.749,en,2007-06-27
Ninotchka,Ninotchka,1859,tt0031725,false,110,1365000,2279000,282,7.564,en,1939-11-23
And the Violins Stopped Playing,I skrzypce przestaly grac,1860,tt0096815,false,98,0,0,5,7.6,en,1988-01-01
Take The Bridge,Take The Bridge,1861,tt0427925,false,87,0,0,1,10,en,2007-01-01
Berlin Tunnel 21,Berlin Tunnel 21,1862,tt0082059,false,142,0,0,5,6.6,en,1981-01-01
Sunflower,I girasoli,1863,tt0065782,false,109,0,0,121,7.7,it,1970-03-14
Hello-Goodbye,Hello-Goodbye,1864,tt0065828,false,101,0,0,6,6.4,en,1970-07-12
Pirates of the Caribbean: On Stranger Tides,Pirates of the Caribbean: On Stranger Tides,1865,tt1298650,false,137,380000000,1045713802,12221,6.5,en,2011-05-14
Ankle Bone,L\'Astragale,1868,tt0062686,false,103,0,0,3,5.7,fr,1968-12-19
Fantomas Unleashed,Fantômas se déchaîne,1870,tt0059168,false,105,0,0,399,6.742,fr,1965-12-08
Fantomas,Fantômas,1871,tt0058089,false,99,0,0,586,6.818,fr,1964-11-04
Rise: Blood Hunter,Rise: Blood Hunter,1872,tt0389328,false,97,0,2850927,185,5.084,en,2007-04-28
Beyond Rangoon,Beyond Rangoon,1873,tt0112495,false,100,23000000,14700000,70,6.7,en,1995-05-24
Goodbye Bafana,Goodbye Bafana,1874,tt0438859,false,115,30000000,0,130,6.812,en,2007-02-11
Fantomas vs. Scotland Yard,Fantômas contre Scotland Yard,1875,tt0060400,false,104,0,0,404,6.738,fr,1967-03-16
The Penalty King,The Penalty King,1876,tt0382222,false,90,0,0,1,6,en,2006-11-07
Doctor Mordrid,Doctor Mordrid,1877,tt0104115,false,72,2000000,0,31,5.8,en,1992-11-02
Fear and Loathing in Las Vegas,Fear and Loathing in Las Vegas,1878,tt0120669,false,118,18500000,10680275,3861,7.231,en,1998-05-22
Guess Who\'s Coming to Dinner,Guess Who\'s Coming to Dinner,1879,tt0061735,false,108,4000000,56666667,646,7.639,en,1967-12-11
Red Dawn,Red Dawn,1880,tt0087985,false,114,17000000,38376497,589,6.325,en,1984-08-10
Les yeux dans les bleus,Les yeux dans les bleus,1881,tt0309093,false,157,0,0,37,7.4,fr,1998-07-14
The Men,The Men,1882,tt0042727,false,85,0,0,54,7,en,1950-07-20
Malcolm X,Malcolm X,1883,tt0104797,false,202,34000000,48169908,1308,7.5,en,1992-11-18
The Ewok Adventure,The Ewok Adventure,1884,tt0087225,false,96,3000000,0,258,5.986,en,1984-11-25
The Karate Kid,The Karate Kid,1885,tt0087538,false,126,8000000,130442786,3370,7.168,en,1984-06-22
Marie Antoinette,Marie Antoinette,1887,tt0422720,false,123,40000000,60917189,2262,6.7,en,2006-05-24
The Fortune Cookie,The Fortune Cookie,1888,tt0060424,false,125,0,0,243,7.292,en,1966-10-19
"Place Your Bets, Ladies","Faites vos jeux, mesdames",1889,tt0059248,false,80,0,0,1,5,fr,1965-04-05
Children of a Lesser God,Children of a Lesser God,1890,tt0090830,false,119,0,31853080,239,7,en,1986-09-13
The Empire Strikes Back,The Empire Strikes Back,1891,tt0080684,false,124,18000000,538400000,14482,8.389,en,1980-05-20
Return of the Jedi,Return of the Jedi,1892,tt0086190,false,135,32350000,572700000,13148,7.903,en,1983-05-25
Star Wars: Episode I - The Phantom Menace,Star Wars: Episode I - The Phantom Menace,1893,tt0120915,false,136,115000000,924317558,12463,6.5,en,1999-05-19
Star Wars: Episode II - Attack of the Clones,Star Wars: Episode II - Attack of the Clones,1894,tt0121765,false,142,120000000,649398328,11279,6.541,en,2002-05-15
Star Wars: Episode III - Revenge of the Sith,Star Wars: Episode III - Revenge of the Sith,1895,tt0121766,false,140,113000000,850000000,11704,7.388,en,2005-05-17
Salvador (Puig Antich),Salvador (Puig Antich),1896,tt0445691,false,137,0,0,49,6.7,ca,2006-05-23
The Chinese Botanist\'s Daughters,Les Filles du botaniste,1899,tt0425985,false,95,3910000,0,51,6.3,fr,2006-04-26
Traffic,Traffic,1900,tt0181865,false,147,48000000,207515725,1722,7.068,en,2000-03-23
In Good Company,In Good Company,1901,tt0385267,false,109,0,0,520,5.971,en,2004-12-29
Open Your Eyes,Abre los ojos,1902,tt0125659,false,117,2900000,368234,795,7.481,es,1997-12-19
Vanilla Sky,Vanilla Sky,1903,tt0259711,false,136,68000000,203388341,3369,6.797,en,2001-01-22
Memoirs of a Geisha,Memoirs of a Geisha,1904,tt0397535,false,146,85000000,162242962,2465,7.68,en,2005-12-06
Die Bettwurst,Die Bettwurst,1905,tt0065465,false,81,0,0,12,5.3,de,1971-02-02
Solo Sunny,Solo Sunny,1906,tt0079924,false,100,0,0,14,6.5,de,1980-01-18
The Beach,The Beach,1907,tt0163978,false,119,40000000,144056873,3713,6.45,en,2000-02-03
Inherit the Wind,Inherit the Wind,1908,tt0053946,false,128,0,0,309,7.8,en,1960-07-07
Don Juan DeMarco,Don Juan DeMarco,1909,tt0112883,false,97,25000000,68792531,622,6.697,en,1994-10-12
SommerHundeSöhne,SommerHundeSöhne,1910,tt0441795,false,96,0,0,10,5.6,de,2005-09-08
The 13th Warrior,The 13th Warrior,1911,tt0120657,false,102,160000000,61698899,1484,6.653,en,1999-08-13
Reclaim Your Brain,Free Rainer - Dein Fernseher lügt,1912,tt0810868,false,129,2500000,0,69,6.7,de,2007-09-11
The Sea Inside,Mar adentro,1913,tt0369702,false,125,12806000,38535221,731,7.601,es,2004-09-03
FC Venus,FC Venus,1914,tt0487027,false,95,0,0,24,5.9,de,2006-04-26
"Manta, Manta","Manta, Manta",1915,tt0102397,false,91,0,0,89,5.5,de,1991-10-03
Who Killed Bambi?,Qui a tué Bambi ?,1917,tt0326036,false,126,0,0,28,6.1,fr,2003-12-24
Or (My Treasure),Or,1918,tt0388311,false,95,0,0,14,7.1,he,2004-09-09
Away from Her,Away from Her,1919,tt0491747,false,110,3000000,9194283,174,7.1,en,2007-05-04
Crime of Passion,Crime of Passion,1920,tt0050271,false,83,0,0,36,6.3,en,1956-12-28
Sweet November,Sweet November,1921,tt0230838,false,119,40000000,65754228,1089,6.8,en,2001-02-16
Irina Palm,Irina Palm,1922,tt0762110,false,103,4500000,0,127,7,en,2007-02-13
Twin Peaks: Fire Walk with Me,Twin Peaks: Fire Walk with Me,1923,tt0105665,false,135,10000000,4160851,1526,7.342,en,1992-06-03
Superman,Superman,1924,tt0078346,false,143,55000000,300218018,3098,7.106,en,1978-12-13
Agnes and His Brothers,Agnes und seine Brüder,1925,tt0389738,false,111,0,0,20,6,de,2004-10-13
11\'09\'\'01 September 11,11\'09\'\'01 September 11,1926,tt0328802,false,135,0,0,87,6.557,en,2002-09-04
Hulk,Hulk,1927,tt0286716,false,138,137000000,245360480,4912,5.518,en,2003-06-19
The Amazing Spider-Man,The Amazing Spider-Man,1930,tt0948470,false,136,215000000,757930663,15200,6.673,en,2012-06-23
Stomp the Yard,Stomp the Yard,1931,tt0775539,false,114,13000000,75511123,335,6.9,en,2007-05-16
The Others,The Others,1933,tt0230600,false,101,17000000,209947037,5343,7.615,en,2001-08-02
Shakespeare in Love,Shakespeare in Love,1934,tt0138097,false,123,25000000,289317794,2624,6.881,en,1998-01-29
Me and My Sister,Les Sœurs fâchées,1935,tt0410639,false,92,4277280,10467048,56,5.5,fr,2004-11-21
River of No Return,River of No Return,1936,tt0047422,false,91,0,0,319,6.694,en,1954-04-30
Bonjour Tristesse,Bonjour Tristesse,1937,tt0051429,false,94,0,0,97,6.665,en,1958-01-15
Angel Face,Angel Face,1938,tt0044357,false,91,0,0,123,7.134,en,1953-01-02
Laura,Laura,1939,tt0037008,false,88,1020000,2000000,599,7.7,en,1944-10-11
Porgy and Bess,Porgy and Bess,1940,tt0053182,false,138,7000000,0,18,6.5,en,1959-06-24
Exodus,Exodus,1941,tt0053804,false,208,4000000,21750000,139,6.7,en,1960-03-27
Bunny Lake Is Missing,Bunny Lake Is Missing,1942,tt0058997,false,107,0,0,129,7.256,en,1965-10-03
Rosebud,Rosebud,1943,tt0073637,false,127,0,0,6,4.5,en,1975-03-24
The Door in the Floor,The Door in the Floor,1944,tt0348593,false,111,7500000,6715067,158,6.139,en,2004-07-18
Nell,Nell,1945,tt0110638,false,112,31000000,106683817,401,6.6,en,1994-12-23
eXistenZ,eXistenZ,1946,tt0120907,false,97,15000000,2856712,1525,6.834,en,1999-04-14
An Unfinished Life,An Unfinished Life,1947,tt0350261,false,108,30000000,18618284,502,6.778,en,2005-09-09
Crank,Crank,1948,tt0479884,false,88,12000000,42931041,3039,6.62,en,2006-08-31
Zodiac,Zodiac,1949,tt0443706,false,157,65000000,84785914,8619,7.505,en,2007-03-02
Lucky You,Lucky You,1950,tt0338216,false,124,55000000,8461686,220,5.6,en,2007-05-01
Manderlay,Manderlay,1951,tt0342735,false,139,14200000,674918,257,6.9,da,2005-05-16
The Butterfly Effect,The Butterfly Effect,1954,tt0289879,false,113,13000000,96060858,6256,7.541,en,2004-01-17
The Elephant Man,The Elephant Man,1955,tt0080678,false,124,5000000,26010864,2742,8.082,en,1980-10-09
Gerry,Gerry,1956,tt0302674,false,103,3500000,0,230,6.15,en,2002-09-20
Enough,Enough,1957,tt0278435,false,114,38000000,51801187,917,6.632,en,2002-05-21
8 Women,8 femmes,1958,tt0283832,false,111,8000000,0,790,6.985,fr,2002-02-06
Swept from the Sea,Swept from the Sea,1959,tt0120257,false,113,0,0,56,6.67,en,1998-01-23
My Name Is Bruce,My Name Is Bruce,1961,tt0489235,false,86,1500000,173066,264,5.936,en,2007-10-01
Love in Thoughts,Was nützt die Liebe in Gedanken,1962,tt0325733,false,89,0,0,42,6.4,de,2004-02-12
The Bow,활,1963,tt0456470,false,90,950000,2032404,147,6.9,ko,2005-05-12
A Friend of Mine,Ein Freund von mir,1964,tt0441762,false,84,0,0,59,6.6,de,2006-10-05
A Perfect Murder,A Perfect Murder,1965,tt0120787,false,107,60000000,128038368,1107,6.498,en,1998-06-05
Alexander,Alexander,1966,tt0346491,false,175,155000000,167298192,2807,5.897,en,2004-11-21
Ask the Dust,Ask the Dust,1967,tt0384814,false,117,0,0,114,5.263,en,2006-02-02
Fools Rush In,Fools Rush In,1968,tt0119141,false,109,20000000,42000000,421,6.379,en,1997-02-14
Bandidas,Bandidas,1969,tt0416496,false,93,35000000,18381890,942,6.011,en,2006-01-18
The Grudge,The Grudge,1970,tt0391198,false,92,10000000,183474602,2456,5.888,en,2004-10-22
The Grudge 2,The Grudge 2,1975,tt0433386,false,102,20000000,39143839,840,5.5,en,2006-10-13
Jezebel,Jezebel,1976,tt0030287,false,103,1250000,0,139,7.2,en,1938-03-26
The Grudge 3,The Grudge 3,1977,tt1053859,false,90,5000000,38610009,487,5.447,en,2009-05-12
Stage Fright,Stage Fright,1978,tt0042994,false,110,1450000,1900000,223,6.8,en,1950-02-23
Fantastic Four: Rise of the Silver Surfer,Fantastic Four: Rise of the Silver Surfer,1979,tt0486576,false,92,130000000,301913131,6891,5.586,en,2007-06-13
Bra Boys,Bra Boys,1980,tt0951318,false,90,0,0,11,5.3,en,2007-03-07
1984,1984,1984,tt0048918,false,90,0,0,82,6.6,en,1956-03-06
The Constant Gardener,The Constant Gardener,1985,tt0387131,false,129,25000000,82466670,1175,6.992,en,2005-08-31
Live and Become,"Va, vis et deviens",1986,tt0388505,false,140,0,0,151,7.44,fr,2005-03-30
Benny\'s Video,Benny\'s Video,1987,tt0103793,false,110,0,0,256,7,de,1993-03-04
A Mighty Heart,A Mighty Heart,1988,tt0829459,false,100,16000000,18928871,267,6.404,en,2007-06-22
My Blueberry Nights,My Blueberry Nights,1989,tt0765120,false,95,10000000,21786738,595,6.397,en,2007-11-28
Paranoid Park,Paranoid Park,1990,tt0842929,false,85,0,486021,420,6.535,en,2007-07-12
Death Proof,Death Proof,1991,tt1028528,false,113,25000000,31126421,4208,6.819,en,2007-05-22
Planet Terror,Planet Terror,1992,tt1077258,false,105,0,0,2846,6.632,en,2007-04-06
Golden Door,Nuovomondo,1993,tt0465188,false,118,0,0,106,6.5,it,2006-09-22
The Most Dangerous Game,The Most Dangerous Game,1994,tt0023238,false,63,200000,0,188,7,en,1932-09-16
Lara Croft: Tomb Raider,Lara Croft: Tomb Raider,1995,tt0146316,false,100,115000000,274703340,5323,5.87,en,2001-06-11
Lara Croft: Tomb Raider - The Cradle of Life,Lara Croft: Tomb Raider - The Cradle of Life,1996,tt0325703,false,117,95000000,160099222,3689,5.739,en,2003-07-21
Two Brothers,Deux Frères,1997,tt0338512,false,109,74500000,62172050,726,7.139,en,2004-04-07
